county,state,Clinton,Trump
Scurry,TX,0.068484043,0.916223404
Shackelford,TX,0.193484482,0.790116663
Shelby,TX,0.102673797,0.863101604
Sherman,TX,0.26307097,0.695191582
Smith,TX,0.138824737,0.822684116
Somervell,TX,0.791226576,0.189437819
Starr,TX,0.100288184,0.874351585
Stephens,TX,0.110584518,0.867298578
Sterling,TX,0.192582026,0.791726106
Stonewall,TX,0.221045198,0.759180791
Sutton,TX,0.209618875,0.758166969
Swisher,TX,0.431392611,0.517447653
Tarrant,TX,0.220393802,0.726633012
Taylor,TX,0.319634703,0.657534247
Terrell,TX,0.224441133,0.732935917
Terry,TX,0.103960396,0.88490099
Throckmorton,TX,0.275719291,0.691262342
Titus,TX,0.238389771,0.714519608
Tom Green,TX,0.657663424,0.271396569
Travis,TX,0.192815372,0.791478697
Trinity,TX,0.155688623,0.826347305
Tyler,TX,0.148629239,0.824892275
Upshur,TX,0.212323682,0.747587231
Upton,TX,0.431392236,0.539379741
Uvalde,TX,0.511419549,0.432547551
Val Verde,TX,0.127866606,0.843901325
Van Zandt,TX,0.283041757,0.679191674
Victoria,TX,0.307688422,0.650838553
Walker,TX,0.342469018,0.627442803
Waller,TX,0.227285922,0.739332366
Ward,TX,0.228020496,0.737931499
Washington,TX,0.734687853,0.224832856
Webb,TX,0.287673093,0.688908499
Wharton,TX,0.084128361,0.905030356
Wheeler,TX,0.230068994,0.724861618
Wichita,TX,0.197076736,0.771254568
Wilbarger,TX,0.671638862,0.303631011
Willacy,TX,0.412725558,0.509017439
Williamson,TX,0.246970869,0.721732405
Wilson,TX,0.223880597,0.747867804
Winkler,TX,0.137713917,0.834275105
Wise,TX,0.140438938,0.838361724
Wood,TX,0.184976118,0.780286583
Yoakum,TX,0.113662904,0.856494096
Young,TX,0.65658816,0.327498409
Zapata,TX,0.776207303,0.204358068
Zavala,UT,0.431201648,0.520956357
Texas,UT,0.105389222,0.733732535
Beaver,UT,0.114800282,0.615253044
Box Elder,UT,0.183291237,0.452480843
Cache,UT,0.214651831,0.659457432
Carbon,UT,0.161425577,0.693920335
Daggett,UT,0.205120894,0.443509067
Davis,UT,0.071551231,0.788208357
Duchesne,UT,0.08806489,0.793742758
Emery,UT,0.152730375,0.685153584
Garfield,UT,0.425994349,0.42925451
Grand,UT,0.137401155,0.648365207
Iron,UT,0.104714523,0.669746506
Juab,UT,0.209499576,0.640373198
Kane,UT,0.081799203,0.732586829
Millard,UT,0.111132512,0.614021572
Morgan,UT,0.064471879,0.858710562
Piute,UT,0.093778179,0.718665464
Rich,UT,0.415022785,0.325770573
Salt Lake,UT,0.368991688,0.477954463
San Juan,UT,0.1035425,0.65121499
Sanpete,UT,0.080309683,0.778830599
Sevier,UT,0.502896816,0.351113239
Summit,UT,0.208223295,0.50856024
Tooele,UT,0.077347637,0.762593284
Uintah,UT,0.140059516,0.501772719
Utah,UT,0.249714658,0.498532529
Wasatch,UT,0.164948454,0.683811387
Washington,UT,0.190042076,0.677419355
Wayne,UT,0.268946353,0.467816199
Weber,VT,0.27166468,0.450533884
Utah,VT,0.589511849,0.278335348
Addison,VT,0.548817674,0.340889477
Bennington,VT,0.457936621,0.393207333
Caledonia,VT,0.657116141,0.222990793
Chittenden,VT,0.348376068,0.514871795
Essex,VT,0.436738125,0.408761851
Franklin,VT,0.509613045,0.361888537
Grand Isle,VT,0.567387557,0.279736718
Lamoille,VT,0.514779166,0.341798075
Orange,VT,0.430433339,0.428274946
Orleans,VT,0.460408577,0.421374304
Rutland,VT,0.598147076,0.257125394
Washington,VT,0.633560131,0.24096492
Windham,VT,0.586607859,0.287523389
Windsor,VA,0.56677786,0.302694348
Vermont,VA,0.426096852,0.542609685
Accomack,VA,0.587825688,0.33950922
Albemarle,VA,0.295699659,0.665392491
Alleghany,VA,0.302272727,0.66875
Amelia,VA,0.328461938,0.631267862
Amherst,VA,0.252969864,0.714642991
Appomattox,VA,0.758338209,0.166360362
Arlington,VA,0.224995185,0.719891038
Augusta,VA,0.267643142,0.687083888
Bath,VA,0.229700176,0.720964139
Bedford,VA,0.144313476,0.819687799
Bland,VA,0.239820695,0.713752068
Botetourt,VA,0.58430043,0.397183466
Brunswick,VA,0.186114415,0.789012653
Buchanan,VA,0.4291398,0.541912471
Buckingham,VA,0.242019248,0.710041765
Campbell,VA,0.45143178,0.501614262
Caroline,VA,0.187403881,0.780886122
Carroll,VA,0.607742878,0.359386413
Charles City,VA,0.37110384,0.599104529
Charlotte,VA,0.459702203,0.482218392
Chesterfield,VA,0.371484232,0.567514915
Clarke,VA,0.193837334,0.766750269
Craig,VA,0.349221352,0.600819156
Culpeper,VA,0.415002038,0.549735018
Cumberland,VA,0.207298137,0.765838509
Dickenson,VA,0.424677716,0.548581952
Dinwiddie,VA,0.473194341,0.494601638
Essex,VA,0.64431051,0.286130015
Fairfax,VA,0.34626268,0.590683396
Fauquier,VA,0.285714286,0.657515528
Floyd,VA,0.423778693,0.516848146
Fluvanna,VA,0.269066775,0.688480219
Franklin,VA,0.295054402,0.644980218
Frederick,VA,0.237457379,0.719678519
Giles,VA,0.275447271,0.667516183
Gloucester,VA,0.348293795,0.597278621
Goochland,VA,0.193136582,0.767604667
Grayson,VA,0.304361403,0.618819611
Greene,VA,0.586293835,0.398120559
Greensville,VA,0.405849123,0.571025068
Halifax,VA,0.309009454,0.631825646
Hanover,VA,0.574399521,0.366017268
Henrico,VA,0.340293055,0.63127309
Henry,VA,0.266714594,0.688713156
Highland,VA,0.373950178,0.579074733
Isle of Wight,VA,0.44256295,0.493548611
James City,VA,0.33253112,0.609211618
King George,VA,0.397831978,0.568834688
King and Queen,VA,0.301771266,0.653291056
King William,VA,0.431753198,0.530173062
Lancaster,VA,0.173103522,0.802532184
Lee,VA,0.550641901,0.382130565
Loudoun,VA,0.352714059,0.597774245
Louisa,VA,0.39867526,0.573576799
Lunenburg,VA,0.31566127,0.63318527
Madison,VA,0.29429486,0.662210506
Mathews,VA,0.420541987,0.554566745
Mecklenburg,VA,0.350340701,0.609938508
Middlesex,VA,0.465269225,0.452208873
Montgomery,VA,0.44386957,0.499819516
Nelson,VA,0.289871659,0.663614812
New Kent,VA,0.527723735,0.435473411
Northampton,VA,0.385561714,0.58158713
Northumberland,VA,0.419483986,0.550415184
Nottoway,VA,0.34499334,0.609312562
Orange,VA,0.234078212,0.729143389
Page,VA,0.207390029,0.757067449
Patrick,VA,0.291126021,0.68213178
Pittsylvania,VA,0.24040739,0.703754145
Powhatan,VA,0.502132779,0.448539867
Prince Edward,VA,0.396626298,0.565805734
Prince George,VA,0.575966443,0.365100131
Prince William,VA,0.275107155,0.680646225
Pulaski,VA,0.389694401,0.566361811
Rappahannock,VA,0.367932259,0.60447965
Richmond,VA,0.334051933,0.609994368
Roanoke,VA,0.324965262,0.618805002
Rockbridge,VA,0.249846613,0.693307013
Rockingham,VA,0.190266209,0.77747836
Russell,VA,0.156534653,0.816534653
Scott,VA,0.257119173,0.687244002
Shenandoah,VA,0.206749418,0.75640031
Smyth,VA,0.405207394,0.56751578
Southampton,VA,0.387008585,0.553534029
Spotsylvania,VA,0.423271757,0.51366518
Stafford,VA,0.537369915,0.430227058
Surry,VA,0.570777161,0.40741475
Sussex,VA,0.155930195,0.81697727
Tazewell,VA,0.287950532,0.6558409
Warren,VA,0.214849493,0.747504449
Washington,VA,0.447399114,0.5187777
Westmoreland,VA,0.178130977,0.79707182
Wise,VA,0.207833133,0.753751501
Wythe,VA,0.381057075,0.552194178
York,VA,0.755550276,0.175351759
Alexandria,VA,0.26113562,0.696171908
Bristol,VA,0.287910262,0.59410054
Buena Vista,VA,0.796768594,0.131748787
Charlottesville,VA,0.467122899,0.479726971
Chesapeake,VA,0.279886485,0.671751212
Colonial Heights,VA,0.383711167,0.566330814
Covington,VA,0.583896515,0.385586061
Danville,VA,0.646661031,0.333474218
Emporia,VA,0.612487529,0.307781842
Fairfax,VA,0.750161145,0.170684543
Falls Church,VA,0.620290569,0.349913814
Franklin,VA,0.595807053,0.332593053
Fredericksburg,VA,0.286616162,0.6746633
Galax,VA,0.663358864,0.287457649
Hampton,VA,0.56774337,0.348140324
Harrisonburg,VA,0.524422735,0.431283304
Hopewell,VA,0.614198783,0.310750507
Lexington,VA,0.414841406,0.504304905
Lynchburg,VA,0.546557654,0.386282525
Manassas,VA,0.612385321,0.331230887
Manassas Park,VA,0.598103944,0.363805654
Martinsville,VA,0.603117522,0.336713513
Newport News,VA,0.683852012,0.258463752
Norfolk,VA,0.262328767,0.699315068
Norton,VA,0.871971565,0.105251705
Petersburg,VA,0.223073708,0.709488644
Poquoson,VA,0.658722637,0.295762927
Portsmouth,VA,0.480927327,0.433738902
Radford,VA,0.785824807,0.15067791
Richmond,VA,0.564688593,0.374727614
Roanoke,VA,0.343721881,0.591083845
Salem,VA,0.473833852,0.456063972
Staunton,VA,0.538390379,0.416419981
Suffolk,VA,0.44839153,0.483816786
Virginia Beach,VA,0.408952629,0.521621034
Waynesboro,VA,0.682664569,0.252425911
Williamsburg,VA,0.484200656,0.449132677
Winchester,WA,0.497513528,0.44427647
Virginia,WA,0.271643664,0.644709327
Adams,WA,0.314216964,0.575596551
Asotin,WA,0.315341181,0.564575557
Benton,WA,0.378474138,0.526065112
Chelan,WA,0.436113784,0.463671576
Clallam,WA,0.444909706,0.443394009
Clark,WA,0.23598026,0.671601615
Columbia,WA,0.379873573,0.513024479
Cowlitz,WA,0.309288724,0.603924281
Douglas,WA,0.301317234,0.60428101
Ferry,WA,0.361014057,0.536523929
Franklin,WA,0.220379147,0.672195893
Garfield,WA,0.266935539,0.632920911
Grant,WA,0.410224907,0.480086004
Grays Harbor,WA,0.473426242,0.417071353
Island,WA,0.606159299,0.2891422
Jefferson,WA,0.698451067,0.210354417
King,WA,0.490455852,0.380663198
Kitsap,WA,0.381799643,0.514912057
Kittitas,WA,0.378724941,0.522756005
Klickitat,WA,0.274269155,0.624790477
Lewis,WA,0.212250469,0.700904283
Lincoln,WA,0.413508947,0.471571906
Mason,WA,0.358737753,0.547391205
Okanogan,WA,0.421071819,0.488516223
Pacific,WA,0.275655644,0.623289624
Pend Oreille,WA,0.479249591,0.407825186
Pierce,WA,0.644153045,0.241422669
San Juan,WA,0.459704783,0.426049364
Skagit,WA,0.382913021,0.502316006
Skamania,WA,0.522157448,0.3615526
Snohomish,WA,0.397233637,0.480554967
Spokane,WA,0.246505664,0.648044454
Stevens,WA,0.51268714,0.362349189
Thurston,WA,0.342527789,0.553314121
Wahkiakum,WA,0.369605002,0.520474302
Walla Walla,WA,0.532385145,0.35820856
Whatcom,WA,0.451852674,0.410639006
Whitman,WA,0.392407921,0.523381949
Yakima,WV,0.525390444,0.368329356
Washington,WV,0.199803793,0.740189666
Barbour,WV,0.284129693,0.651323679
Berkeley,WV,0.20389566,0.740858868
Boone,WV,0.259019608,0.693529412
Braxton,WV,0.264851485,0.683271452
Brooke,WV,0.340836683,0.591037666
Cabell,WV,0.172858226,0.771417741
Calhoun,WV,0.189649416,0.767946578
Clay,WV,0.126440796,0.823611596
Doddridge,WV,0.277167593,0.6691433
Fayette,WV,0.211322218,0.73516867
Gilmer,WV,0.103121853,0.875327291
Grant,WV,0.264693476,0.671822272
Greenbrier,WV,0.182048623,0.771056573
Hampshire,WV,0.254803937,0.69590689
Hancock,WV,0.203560099,0.753260486
Hardy,WV,0.271383725,0.661352333
Harrison,WV,0.21643368,0.733094928
Jackson,WV,0.388362984,0.538762853
Jefferson,WV,0.367586619,0.570310061
Kanawha,WV,0.194204152,0.760380623
Lewis,WV,0.204427631,0.743589744
Lincoln,WV,0.168167203,0.795578778
Logan,WV,0.230227346,0.741114313
McDowell,WV,0.2980654,0.627803458
Marion,WV,0.218560407,0.723990712
Marshall,WV,0.202648749,0.745350083
Mason,WV,0.202784843,0.750269431
Mercer,WV,0.175649045,0.777139919
Mineral,WV,0.144028595,0.831686291
Mingo,WV,0.399820477,0.501360026
Monongalia,WV,0.189849624,0.759227614
Monroe,WV,0.203308776,0.740855629
Morgan,WV,0.192086857,0.756968368
Nicholas,WV,0.301581201,0.611562534
Ohio,WV,0.224031961,0.736939152
Pendleton,WV,0.195344448,0.741742686
Pleasants,WV,0.252517007,0.679183673
Pocahontas,WV,0.193513005,0.747257913
Preston,WV,0.233390187,0.705565031
Putnam,WV,0.21554262,0.737588652
Raleigh,WV,0.249339046,0.695505516
Randolph,WV,0.120828258,0.829476248
Ritchie,WV,0.229915334,0.711382879
Roane,WV,0.243204578,0.70611077
Summers,WV,0.226148946,0.717882603
Taylor,WV,0.21451014,0.732647815
Tucker,WV,0.137323944,0.81148429
Tyler,WV,0.189933319,0.753387825
Upshur,WV,0.218739819,0.726656676
Wayne,WV,0.18465626,0.764530056
Webster,WV,0.215304183,0.715937896
Wetzel,WV,0.159372419,0.789017341
Wirt,WV,0.232925713,0.705265785
Wood,WV,0.134771574,0.830837563
Wyoming,WI,0.261765615,0.678519979
West Virginia,WI,0.369693978,0.588943731
Adams,WI,0.526145418,0.41123008
Ashland,WI,0.347977593,0.600502845
Barron,WI,0.515293383,0.429047025
Bayfield,WI,0.41377867,0.520963329
Brown,WI,0.361696032,0.579859619
Buffalo,WI,0.337491417,0.619134813
Burnett,WI,0.362549351,0.577815379
Calumet,WI,0.376552205,0.567536746
Chippewa,WI,0.308710598,0.632779931
Clark,WI,0.45551889,0.476900801
Columbia,WI,0.442417184,0.496376812
Crawford,WI,0.703714838,0.230399478
Dane,WI,0.324249037,0.618297043
Dodge,WI,0.455547976,0.487721692
Door,WI,0.503949237,0.428691871
Douglas,WI,0.40866733,0.519587442
Dunn,WI,0.496865061,0.424007269
Eau Claire,WI,0.250376506,0.714608434
Florence,WI,0.335682292,0.598926558
Fond du Lac,WI,0.347414741,0.61320132
Forest,WI,0.41246717,0.506812213
Grant,WI,0.480484593,0.457887806
Green,WI,0.286002549,0.660152931
Green Lake,WI,0.543299389,0.391771894
Iowa,WI,0.36293766,0.592371193
Iron,WI,0.411999568,0.529405417
Jackson,WI,0.384351296,0.543204435
Jefferson,WI,0.34708138,0.60758415
Juneau,WI,0.469162822,0.472281925
Kenosha,WI,0.336862636,0.614655893
Kewaunee,WI,0.508936143,0.41426642
La Crosse,WI,0.429130775,0.519055077
Lafayette,WI,0.319065384,0.635970941
Langlade,WI,0.365076128,0.571030451
Lincoln,WI,0.356445839,0.569901437
Manitowoc,WI,0.380922926,0.561207169
Marathon,WI,0.315046945,0.645037605
Marinette,WI,0.355848435,0.596755798
Marquette,WI,0.766055046,0.20412844
Menominee,WI,0.65484647,0.285836396
Milwaukee,WI,0.357987715,0.576475963
Monroe,WI,0.293972087,0.660447392
Oconto,WI,0.376619758,0.56346663
Oneida,WI,0.405267584,0.531006143
Outagamie,WI,0.369684751,0.558357771
Ozaukee,WI,0.359839357,0.590629183
Pepin,WI,0.39291729,0.527320359
Pierce,WI,0.332600572,0.60716641
Polk,WI,0.480162741,0.448443857
Portage,WI,0.352404863,0.602404863
Price,WI,0.452174927,0.495016012
Racine,WI,0.442310076,0.497335481
Richland,WI,0.517114914,0.413978495
Rock,WI,0.306292325,0.643905192
Rusk,WI,0.36798013,0.551949145
St. Croix,WI,0.468475938,0.471952036
Sauk,WI,0.383386232,0.567472912
Sawyer,WI,0.306309944,0.644573448
Shawano,WI,0.384834187,0.544021685
Sheboygan,WI,0.252666033,0.694646817
Taylor,WI,0.411777599,0.53817491
Trempealeau,WI,0.446304729,0.490647986
Vernon,WI,0.35045184,0.599955918
Vilas,WI,0.36407153,0.561635306
Walworth,WI,0.357010769,0.591319482
Washburn,WI,0.271662519,0.674075329
Washington,WI,0.333444167,0.599946126
Waukesha,WI,0.323855145,0.621153478
Waupaca,WI,0.313980454,0.635000828
Waushara,WI,0.425167843,0.498594136
Winnebago,WI,0.376143635,0.568459464
Wood,WY,0.464538414,0.472181846
Wisconsin,WY,0.403868699,0.445603751
Albany,WY,0.113597894,0.764905022
Big Horn,WY,0.07275125,0.866970713
Campbell,WY,0.200658927,0.691716348
Carbon,WY,0.100390742,0.829576195
Converse,WY,0.071353894,0.875065342
Crook,WY,0.246725019,0.655994831
Fremont,WY,0.15942029,0.762249827
Goshen,WY,0.154679041,0.749806651
Hot Springs,WY,0.144441929,0.787185873
Johnson,WY,0.282481877,0.606482951
Laramie,WY,0.124507042,0.763830986
Lincoln,WY,0.197223222,0.70624925
Natrona,WY,0.087519026,0.849315068
Niobrara,WY,0.167936403,0.736336535
Park,WY,0.158754692,0.758887172
Platte,WY,0.20172295,0.707512061
Sheridan,WY,0.146697039,0.776537585
Sublette,WY,0.188616462,0.70951547
Sweetwater,WY,0.579234973,0.310525065
Teton,WY,0.141912633,0.726564345
Uinta,WY,0.139486104,0.763240692
Washakie,WY,0.084798639,0.860181509
Weston,,0.218773573,0.681726331
Wyoming,,,
