county_state,sk09,sk05
"Burnet, TX",-0.700454838,-0.861688156
"Caldwell, TX",-1.514295338,-1.638760088
"Calhoun, TX",-0.731785087,-1.095353143
"Callahan, TX",-0.44160731,-0.58532691
"Cameron, TX",-2.861496017,-3.252678716
"Camp, TX",-0.73476892,-0.714191985
"Carson, TX",0.985410907,1.016947284
"Cass, TX",-0.315540359,-0.378832271
"Castro, TX",-0.780272376,-1.124076081
"Chambers, TX",-0.954080659,-1.444686179
"Cherokee, TX",-1.25097206,-1.528526108
"Childress, TX",-0.412514937,-1.027039127
"Clay, TX",-0.184997657,-0.230559804
"Cochran, TX",0.121591202,-0.624141692
"Coke, TX",0.830251582,0.066761425
"Coleman, TX",0.396103854,0.086945111
"Collin, TX",-1.521754921,-1.066630204
"Collingsworth, TX",1.684373829,2.158101869
"Colorado, TX",0.118607369,-0.249967195
"Comal, TX",-0.599750469,-0.240651647
"Comanche, TX",-0.263323278,-0.442488513
"Concho, TX",-1.719433869,-1.888727283
"Cooke, TX",-0.810110708,-0.399015957
"Coryell, TX",-2.420634665,-2.455423098
"Cottle, TX",0.67360034,0.673824612
"Crane, TX",-0.948112992,-0.967264363
"Crockett, TX",0.221549613,-0.069090312
"Crosby, TX",-0.045503456,-0.02484146
"Culberson, TX",-1.747034326,-1.773835529
"Dallam, TX",0.446829018,0.857030383
"Dallas, TX",-1.547117503,-1.507566126
"Dawson, TX",-1.04956332,-0.943199198
"Deaf Smith, TX",-1.719433869,-1.204034532
"Delta, TX",-0.079071579,-0.588432092
"Denton, TX",-1.497138297,-1.290979643
"De Witt, TX",-1.015995197,-1.158233089
"Dickens, TX",0.710898255,-0.582998023
"Dimmit, TX",-0.869041413,-1.506013534
"Donley, TX",0.784002167,-0.06055106
"Duval, TX",-1.75374795,-2.58661706
"Eastland, TX",-0.168586575,-0.518565485
"Ector, TX",-1.935761774,-1.709402991
"Edwards, TX",1.2770806,0.654417221
"Ellis, TX",-1.30318914,-1.157456794
"El Paso, TX",-2.5631127,-2.315689883
"Erath, TX",-0.575133845,-0.808123757
"Falls, TX",-0.674346298,-0.867898521
"Fannin, TX",-1.042103737,-0.830636331
"Fayette, TX",1.791791823,1.321255173
"Fisher, TX",0.640778175,0.705652733
"Floyd, TX",0.742974461,-0.017078504
"Foard, TX",3.13600867,1.575880142
"Fort Bend, TX",-1.668708705,-1.395003259
"Franklin, TX",-0.364773606,-0.776295636
"Freestone, TX",-0.644507966,-0.877990365
"Frio, TX",-2.107332182,-2.608353338
"Gaines, TX",-1.427018217,-1.051880587
"Galveston, TX",-1.236798852,-1.156680498
"Garza, TX",-0.72581742,-0.778624523
"Gillespie, TX",1.190549438,1.105444986
"Glasscock, TX",-0.312556525,-0.496829207
"Goliad, TX",0.210360239,0.521670668
"Gonzales, TX",-0.635556467,-1.247507088
"Gray, TX",-0.359551898,0.015525913
"Grayson, TX",-0.714628046,-0.565143223
"Gregg, TX",-0.486364808,-0.247638308
"Grimes, TX",-1.601572458,-2.070380462
"Guadalupe, TX",-1.372563262,-1.246730792
"Hale, TX",-0.919766577,-1.050327996
"Hall, TX",0.923496368,0.785611184
"Hamilton, TX",1.02793053,0.865569635
"Hansford, TX",0.10070437,1.224994514
"Hardeman, TX",0.566182345,0.531762511
"Hardin, TX",-1.048071404,-1.025486536
"Harris, TX",-1.990216729,-1.937633908
"Harrison, TX",-0.710152296,-0.712639394
"Hartley, TX",-1.514295338,-1.09224796
"Haskell, TX",0.038043873,0.402897435
"Hays, TX",-1.283794225,-1.180745663
"Hemphill, TX",1.371071345,1.667483027
"Henderson, TX",-1.238290769,-1.419844719
"Hidalgo, TX",-3.115121837,-3.449081512
"Hill, TX",-0.76982896,-0.885753321
"Hockley, TX",-1.05403907,-1.145036064
"Hood, TX",-0.552009138,-0.342346376
"Hopkins, TX",-1.030914363,-0.985119163
"Houston, TX",-0.624367092,-0.843057061
"Howard, TX",-1.528468545,-1.31116333
"Hudspeth, TX",-2.338579253,-2.335097274
"Hunt, TX",-1.070450152,-1.234310062
"Hutchinson, TX",-0.044757498,0.229783508
"Irion, TX",1.494900422,0.891187391
"Jack, TX",-0.894403995,-1.036354675
"Jackson, TX",-0.802651125,-1.048775405
"Jasper, TX",-0.570658095,-1.105444986
"Jeff Davis, TX",3.541064024,2.355280961
"Jefferson, TX",-0.954826617,-0.846938539
"Jim Hogg, TX",-1.664232955,-1.788585146
"Jim Wells, TX",-1.813424614,-1.943844273
"Johnson, TX",-1.711974286,-1.493592804
"Jones, TX",-1.321092139,-1.484277257
"Karnes, TX",-1.444175258,-1.766072573
"Kaufman, TX",-1.502360005,-1.287098165
"Kendall, TX",0.365519564,0.398239661
"Kenedy, TX",-0.374471064,-0.379608566
"Kent, TX",1.273350809,2.496566766
"Kerr, TX",0.417736645,0.57989284
"Kimble, TX",1.336757264,0.430067783
"King, TX",0.619891343,-0.589208388
"Kinney, TX",-0.365519564,-1.009960623
"Kleberg, TX",-1.31661639,-1.460988388
"Knox, TX",1.439699508,1.940739091
"Lamar, TX",-0.565436387,-0.623365396
"Lamb, TX",-0.560960637,-1.131839038
"Lampasas, TX",-0.944383201,-0.992882119
"La Salle, TX",-1.437461633,-1.686114122
"Lavaca, TX",0.66912459,0.53719658
"Lee, TX",-0.537089972,-0.801137097
"Leon, TX",0.219311739,-0.347004149
"Liberty, TX",-1.861911903,-2.197692946
"Limestone, TX",-0.880976746,-1.356188477
"Lipscomb, TX",1.057768861,2.247375867
"Live Oak, TX",-1.174884314,-1.564235707
"Llano, TX",0.6385403,0.131193963
"Loving, TX",7.445409737,8.855204324
"Lubbock, TX",-1.068958236,-0.942422903
"Lynn, TX",0.12681291,-0.181653179
"McCulloch, TX",0.913052952,0.616378735
"McLennan, TX",-0.883214621,-0.744467515
"McMullen, TX",1.630664832,1.027815423
"Madison, TX",-1.604556291,-1.868543597
"Marion, TX",-1.195771146,-1.586748281
"Martin, TX",-0.144715909,0.784834888
"Mason, TX",2.765267397,2.497343062
"Matagorda, TX",-0.474429475,-0.952514746
"Maverick, TX",-2.947281221,-3.364465288
"Medina, TX",-1.587399251,-1.502908352
"Menard, TX",1.825359946,0.590760979
"Midland, TX",-0.942891284,-0.825978557
"Milam, TX",-0.257355612,-0.459567017
"Mills, TX",0.00447575,0.308965663
"Mitchell, TX",-1.597096708,-1.856122866
"Montague, TX",-0.167840616,-0.215810187
"Montgomery, TX",-1.629172915,-1.474961709
"Moore, TX",-1.400163719,-1.266914479
"Morris, TX",-0.436385602,-0.549617311
"Motley, TX",5.609606374,5.9774764
"Nacogdoches, TX",-0.930209993,-1.163667159
"Navarro, TX",-1.075671861,-1.222665627
"Newton, TX",-1.175630272,-1.53706536
"Nolan, TX",-0.707914421,-0.581445432
"Nueces, TX",-1.694817245,-1.485053552
"Ochiltree, TX",-0.320762067,-0.111010276
"Oldham, TX",1.781348407,1.304952965
"Orange, TX",-1.291999766,-1.162114568
"Palo Pinto, TX",-0.640032217,-0.782506001
"Panola, TX",-0.190965323,-0.4269626
"Parker, TX",-0.939161493,-0.78095341
"Parmer, TX",-0.197678948,-0.616378735
"Pecos, TX",-1.971567772,-1.749770364
"Polk, TX",-0.976459407,-1.306505556
"Potter, TX",-1.606048208,-1.651180818
"Presidio, TX",-1.906669401,-2.020697541
"Rains, TX",-1.271858892,-1.332899608
"Randall, TX",-0.82652179,-0.438607035
"Reagan, TX",-0.401325562,-0.514684007
"Real, TX",2.623535321,1.700087444
"Red River, TX",-0.336427191,-0.635009831
"Reeves, TX",-2.087191308,-2.130155226
"Refugio, TX",0.03506004,-0.128865076
"Roberts, TX",1.989470771,1.440804701
"Robertson, TX",0.108163953,-0.595418753
"Rockwall, TX",-1.126397025,-0.593866162
"Runnels, TX",0.238706654,0.31672862
"Rusk, TX",-0.816078374,-1.03713097
"Sabine, TX",0.105926078,-0.710310507
"San Augustine, TX",-0.669870548,-1.156680498
"San Jacinto, TX",-1.989470771,-2.771375422
"San Patricio, TX",-1.484457006,-1.558801638
"San Saba, TX",0.536344014,0.223573143
"Schleicher, TX",0.138748243,0.423081122
"Scurry, TX",-0.959302367,-0.917581442
"Shackelford, TX",1.632902706,1.743559999
"Shelby, TX",-1.22038777,-1.307281852
"Sherman, TX",0.048487289,0.780177115
"Smith, TX",-0.449812852,-0.338464897
"Somervell, TX",0.121591202,0.430844078
"Starr, TX",-3.419472822,-3.909424825
"Stephens, TX",-1.153997481,-1.214902671
"Sterling, TX",1.532944295,0.629575761
"Stonewall, TX",2.381844834,2.311032109
"Sutton, TX",0.540073805,-0.003881478
"Swisher, TX",-0.572150012,-0.520894372
"Tarrant, TX",-1.39941776,-1.178416776
"Taylor, TX",-0.56842022,-0.330701941
"Terrell, TX",1.566512418,0.82908374
"Terry, TX",-0.755655752,-0.984342867
"Throckmorton, TX",1.869371486,1.282440391
"Titus, TX",-1.476997423,-1.66515414
"Tom Green, TX",-0.884706537,-0.723507533
"Travis, TX",-0.658681174,-0.369516723
"Trinity, TX",-0.081309454,-0.720402351
"Tyler, TX",-0.816078374,-1.358517364
"Upshur, TX",-1.305427015,-1.269243365
"Upton, TX",-0.251387945,-0.224349439
"Uvalde, TX",-0.845170748,-1.246730792
"Val Verde, TX",-2.166262887,-2.332768387
"Van Zandt, TX",-0.978697282,-1.227323401
"Victoria, TX",-1.121921275,-1.014618397
"Walker, TX",-2.00289802,-2.60447186
"Waller, TX",-0.989140698,-1.362398842
"Ward, TX",-0.681805881,-0.284124203
"Washington, TX",0.425942186,0.167679857
"Webb, TX",-3.019639176,-3.2200743
"Wharton, TX",-0.489348641,-0.552722493
"Wheeler, TX",1.481473173,1.804111059
"Wichita, TX",-0.840694998,-0.561261745
"Wilbarger, TX",-0.847408622,-0.61016837
"Willacy, TX",-2.469867913,-2.729455457
"Williamson, TX",-1.31214064,-0.932331059
"Wilson, TX",-1.315124473,-1.228099697
"Winkler, TX",-0.936923618,-0.853148904
"Wise, TX",-1.195025188,-1.128733855
"Wood, TX",-0.163364866,-0.176219109
"Yoakum, TX",-0.960794283,-0.864017043
"Young, TX",-0.06116858,0.219691665
"Zapata, TX",-2.507165828,-3.421134869
"Zavala, TX",-2.128219014,-3.008921886
"Beaver, UT",-0.993616448,-1.214126375
"Box Elder, UT",-1.552339211,-0.905937008
"Cache, UT",-1.79328374,-1.00685544
"Carbon, UT",-0.954826617,-0.462672199
"Daggett, UT",-1.2770806,-2.093669331
"Davis, UT",-1.859674028,-1.070511683
"Duchesne, UT",-1.630664832,-2.057959732
"Emery, UT",-1.362865804,-1.002197667
"Garfield, UT",-0.986902824,-1.104668691
"Grand, UT",-0.358059981,-0.013973321
"Iron, UT",-1.676168288,-1.276230026
"Juab, UT",-1.780602449,-1.663601549
"Kane, UT",-0.281972235,-1.089919073
"Millard, UT",-1.459094424,-0.995987301
"Morgan, UT",-1.391212219,-0.222020552
"Piute, UT",-0.531122306,-1.011513214
"Rich, UT",-0.38491448,-1.470303935
"Salt Lake, UT",-1.581431584,-1.052656883
"San Juan, UT",-2.06854235,-1.855346571
"Sanpete, UT",-2.033482311,-2.044762706
"Sevier, UT",-1.291999766,-0.970369545
"Summit, UT",-0.132034618,-0.785611184
"Tooele, UT",-2.371401418,-2.085906375
"Uintah, UT",-2.137170513,-1.30572926
"Utah, UT",-2.417650832,-1.605379376
"Wasatch, UT",-1.415828843,-1.347649225
"Washington, UT",-1.954410731,-1.588300872
"Wayne, UT",-0.220057697,-0.176219109
"Weber, UT",-2.01184952,-1.481172074
"Addison, VT",0.579609595,0.593866162
"Bennington, VT",1.021216905,1.034802083
"Caledonia, VT",0.528138472,0.254624969
"Chittenden, VT",0.718357838,0.846938539
"Essex, VT",-0.444591143,-0.712639394
"Franklin, VT",-0.607210052,-0.506921051
"Grand Isle, VT",1.162948981,0.119549528
"Lamoille, VT",0.45503456,0.385042636
"Orange, VT",0.776542584,0.800360801
"Orleans, VT",0.318524192,-0.229007213
"Rutland, VT",0.428926019,0.277913838
"Washington, VT",2.196847177,1.98188276
"Windham, VT",1.582923501,0.910594781
"Windsor, VT",1.481473173,1.190837506
"Accomack, VA",-0.425942186,-1.271572252
"Albemarle, VA",-0.156651242,-0.207270935
"Alleghany, VA",-0.143223993,-0.906713303
"Amelia, VA",0.158143158,0.142062101
"Amherst, VA",-0.566182345,-0.663732769
"Appomattox, VA",0.57737172,0.4091078
"Arlington, VA",0.411768979,0.579116545
"Augusta, VA",-0.660919049,-0.830636331
"Bath, VA",1.380768803,1.003750258
"Bedford, VA",-0.12681291,-0.218139074
"Bland, VA",-0.841440956,-0.770085271
"Botetourt, VA",0.246166237,-0.154482832
"Brunswick, VA",-0.727309337,-1.078274639
"Buchanan, VA",-1.441937383,-1.374819572
"Buckingham, VA",-1.080893569,-1.405095102
"Campbell, VA",-0.431909852,-0.385818931
"Caroline, VA",-0.529630389,-0.673824612
"Carroll, VA",-1.096558693,-1.093800552
"Charles City, VA",0.234230904,0.87876666
"Charlotte, VA",0.103688203,-0.142062101
"Chesterfield, VA",-0.287193943,-0.117996937
"Clarke, VA",0.818316249,0.653640926
"Craig, VA",-0.82652179,-0.663732769
"Culpeper, VA",-0.619891343,-0.659074995
"Cumberland, VA",-0.898133786,-1.020828762
"Dickenson, VA",-1.769413074,-1.149693837
"Dinwiddie, VA",-0.944383201,-0.949409563
"Essex, VA",0.276004569,-0.349333036
"Fairfax, VA",-0.256609653,-0.026394052
"Fauquier, VA",0.245420279,0.464224791
"Floyd, VA",0.117115452,0.022512573
"Fluvanna, VA",-0.70418463,-0.617931327
"Franklin, VA",-0.710152296,-0.850043722
"Frederick, VA",-0.923496368,-0.669943134
"Giles, VA",-0.276750527,-0.008539252
"Gloucester, VA",-0.492332474,-0.428515191
"Goochland, VA",0.874263121,1.107773873
"Grayson, VA",-1.362119846,-1.393450667
"Greene, VA",-1.078655694,-1.089919073
"Greensville, VA",-0.958556408,-2.200798129
"Halifax, VA",-0.246912195,-0.69556089
"Hanover, VA",0.388644271,0.70798162
"Henrico, VA",0.163364866,0.232888691
"Henry, VA",-0.654205424,-0.874108887
"Highland, VA",4.598086927,3.32487421
"Isle of Wight, VA",0.344632732,0.322938985
"James City, VA",0.489348641,0.380384862
"King and Queen, VA",-0.252879862,-0.282571612
"King George, VA",-0.596766636,-0.679258682
"King William, VA",0.132034618,0.489066251
"Lancaster, VA",2.78167848,2.22020552
"Lee, VA",-1.538911961,-1.376372163
"Loudoun, VA",-0.534106139,-0.289558272
"Louisa, VA",-0.528138472,-0.860135565
"Lunenburg, VA",-0.746704253,-1.162114568
"Madison, VA",-0.342394857,-0.390476705
"Mathews, VA",1.151013648,1.034802083
"Mecklenburg, VA",-0.058930705,-0.807347462
"Middlesex, VA",1.024946697,0.307413072
"Montgomery, VA",-0.720595712,-0.92146292
"Nelson, VA",0.265561153,-0.344675263
"New Kent, VA",0.206630448,0.037262191
"Northampton, VA",0.756401711,0.11023398
"Northumberland, VA",1.331535556,0.613273553
"Nottoway, VA",0.158889117,0.06055106
"Orange, VA",-0.115623536,-0.034157008
"Page, VA",-0.526646556,-0.517789189
"Patrick, VA",-0.740736586,-0.73825715
"Pittsylvania, VA",-0.574387887,-0.666837952
"Powhatan, VA",-0.31031865,-0.131193963
"Prince Edward, VA",-0.482635016,-0.340793784
"Prince George, VA",-1.452380799,-1.716389652
"Prince William, VA",-1.108494025,-1.138049403
"Pulaski, VA",-0.554247013,-0.706429029
"Rappahannock, VA",0.963032158,0.486737364
"Richmond, VA",-0.270782861,0.240651647
"Roanoke, VA",0.139494201,0.620260213
"Rockbridge, VA",-0.877246954,-1.100010917
"Rockingham, VA",-0.534106139,-0.458790721
"Russell, VA",-1.458348466,-1.216455262
"Scott, VA",-1.273350809,-1.138825699
"Shenandoah, VA",0.370741272,0.310518255
"Smyth, VA",-1.050309279,-0.911371077
"Southampton, VA",-0.578117678,-0.541854354
"Spotsylvania, VA",-1.186819646,-1.089142778
"Stafford, VA",-0.95781045,-0.935436242
"Surry, VA",0.738498711,-0.05511699
"Sussex, VA",-0.266307111,-0.716520872
"Tazewell, VA",-0.898879745,-0.761546019
"Warren, VA",-0.229755155,-0.250743491
"Washington, VA",-0.635556467,-0.614049848
"Westmoreland, VA",0.360297856,-0.159916901
"Wise, VA",-1.619475457,-1.388016598
"Wythe, VA",-0.642270091,-0.456461834
"York, VA",-0.326729733,0.027170347
"Alexandria, VA",1.88951236,2.144904843
"Bedford, VA",0.149191659,3.366017879
"Bristol, VA",0.437131561,0.314399733
"Buena Vista, VA",-0.892912078,-0.545735832
"Charlottesville, VA",2.052131268,1.928318361
"Chesapeake, VA",-0.51620314,-0.392029296
"Colonial Heights, VA",0.272274777,0.600076527
"Covington, VA",3.353082533,3.235600212
"Danville, VA",1.079401652,0.756888245
"Emporia, VA",0.008205541,2.083577488
"Fairfax, VA",3.465722236,3.809282688
"Falls Church, VA",2.77272698,3.591919909
"Franklin, VA",2.306503046,1.505237239
"Fredericksburg, VA",0.874263121,0.961053998
"Galax, VA",1.253209935,1.922107996
"Hampton, VA",-0.527392514,-0.783282297
"Harrisonburg, VA",-0.59900451,-0.697113481
"Hopewell, VA",-0.046249414,-0.604734301
"Lexington, VA",4.968082241,5.261731823
"Lynchburg, VA",0.54678743,0.423081122
"Manassas, VA",-0.474429475,-0.398239661
"Manassas Park, VA",-2.123743264,-2.783019856
"Martinsville, VA",2.970405928,2.481817149
"Newport News, VA",-0.490840558,-0.842280765
"Norfolk, VA",-0.74372042,-1.238967836
"Norton, VA",1.270366975,1.320478877
"Petersburg, VA",1.004805823,0.183982066
"Poquoson, VA",-0.387152355,0.419199644
"Portsmouth, VA",-0.156651242,-0.546512128
"Radford, VA",-0.653459466,-0.778624523
"Richmond, VA",0.543803597,0.15293024
"Roanoke, VA",0.320762067,0.267821995
"Salem, VA",0.886198454,1.080603526
"Staunton, VA",0.913798911,1.279335209
"Suffolk, VA",-0.276750527,-0.462672199
"Virginia Beach, VA",-0.834727331,-0.836846696
"Waynesboro, VA",0.059676664,0.846938539
"Williamsburg, VA",1.030914363,0.788716367
"Winchester, VA",0.489348641,0.627246874
"Adams, WA",-0.69523313,-0.435501852
"Asotin, WA",-0.414006853,-0.378832271
"Benton, WA",-0.601988344,-0.315952324
"Chelan, WA",0.299129276,0.075300677
"Clallam, WA",0.173062324,0.232888691
"Clark, WA",-1.096558693,-0.723507533
"Columbia, WA",1.456110591,1.499026874
"Cowlitz, WA",-0.579609595,-0.194073909
"Douglas, WA",-1.04508757,-1.131839038
"Ferry, WA",-0.3147944,-0.930002172
"Franklin, WA",-1.961124356,-1.728810382
"Garfield, WA",2.469867913,2.303269153
"Grant, WA",-1.174138355,-1.235086357
"Grays Harbor, WA",-0.324491858,-0.614049848
"Island, WA",-0.148445701,-0.394358183
"Jefferson, WA",1.402401593,1.206363419
"King, WA",-0.240198571,0.190192431
"Kitsap, WA",-0.24915007,-0.09781325
"Kittitas, WA",-0.320016108,-0.540301763
"Klickitat, WA",0.35880594,-0.050459216
"Lewis, WA",-0.194695115,-0.320610098
"Lincoln, WA",2.760045689,2.717811023
"Mason, WA",-0.679568006,-0.962606589
"Okanogan, WA",0.028346415,-0.260835334
"Pacific, WA",1.18085198,0.533315102
"Pend Oreille, WA",0.242436446,-0.0178548
"Pierce, WA",-0.978697282,-0.766203793
"San Juan, WA",3.207620666,1.816531789
"Skagit, WA",-0.198424906,-0.177771701
"Skamania, WA",-0.465477976,-0.58532691
"Snohomish, WA",-0.779526418,-0.58532691
"Spokane, WA",-0.486364808,-0.14050951
"Stevens, WA",0.316286317,0.003105183
"Thurston, WA",-0.163364866,0.034933304
"Wahkiakum, WA",0.19245724,0.795703027
"Walla Walla, WA",-0.513965265,-0.325267872
"Whatcom, WA",-0.029092373,0.048130329
"Whitman, WA",-0.398341729,-0.017078504
"Yakima, WA",-1.362865804,-1.284769278
"Barbour, WV",-0.734022962,-0.637338717
"Berkeley, WV",-1.300205307,-1.142707177
"Boone, WV",-1.729877285,-1.209468601
"Braxton, WV",-1.028676488,-1.25061227
"Brooke, WV",-0.513219307,0.034933304
"Cabell, WV",-0.573641928,-0.224349439
"Calhoun, WV",-1.698547036,-1.45167284
"Clay, WV",-1.85445232,-1.495921691
"Doddridge, WV",-0.872771204,-1.051104292
"Fayette, WV",-1.127142983,-0.765427497
"Gilmer, WV",-1.126397025,-0.727389011
"Grant, WV",-0.495316307,-0.32371528
"Greenbrier, WV",0.335681232,0.036485895
"Hampshire, WV",-1.030914363,-1.4765143
"Hancock, WV",0.18350574,0.65286463
"Hardy, WV",-0.398341729,-0.903608121
"Harrison, WV",0.459510309,0.588432092
"Jackson, WV",-0.531122306,-0.166127266
"Jefferson, WV",-0.517695056,-0.509249937
"Kanawha, WV",0.378200855,0.704100142
"Lewis, WV",0.070866038,-0.289558272
"Lincoln, WV",-2.170738637,-1.810321424
"Logan, WV",-1.376293053,-1.231981175
"McDowell, WV",-1.502360005,-1.770730346
"Marion, WV",0.223787488,0.438607035
"Marshall, WV",-0.305096942,-0.066761425
"Mason, WV",-0.361789773,-0.250743491
"Mercer, WV",-0.519932931,-0.536420285
"Mineral, WV",-0.167094658,-0.031828121
"Mingo, WV",-1.21143627,-1.264585592
"Monongalia, WV",-0.980189199,-0.649759448
"Monroe, WV",-0.871279288,-0.827531148
"Morgan, WV",0.3147944,-0.290334568
"Nicholas, WV",-0.965270033,-0.652088335
"Ohio, WV",1.453126758,1.700863739
"Pendleton, WV",-0.144715909,-0.739033446
"Pleasants, WV",-0.287939902,-0.065208833
"Pocahontas, WV",0.167094658,-0.759217132
"Preston, WV",-0.76087746,-0.561261745
"Putnam, WV",-0.640778175,-0.173890223
"Raleigh, WV",-1.305427015,-1.037907266
"Randolph, WV",-0.418482603,-0.598523936
"Ritchie, WV",-0.893658037,-0.888082208
"Roane, WV",-1.515041296,-1.145812359
"Summers, WV",-1.01897903,-1.387240302
"Taylor, WV",-0.54231168,-0.417647052
"Tucker, WV",0.905593369,0.460343312
"Tyler, WV",-0.120099285,0.319833802
"Upshur, WV",-0.25810157,-0.139733215
"Wayne, WV",-1.265145267,-0.927673285
"Webster, WV",-1.262907392,-1.205587123
"Wetzel, WV",-0.034314082,0.081511042
"Wirt, WV",-0.620637301,-0.978132502
"Wood, WV",0.1573972,0.72583642
"Wyoming, WV",-1.731369201,-1.711731878
"Adams, WI",-0.689265464,-1.328241834
"Ashland, WI",1.27260485,1.533960177
"Barron, WI",0.889928245,1.093800552
"Bayfield, WI",1.162948981,1.755204434
"Brown, WI",-0.257355612,0.667614247
"Buffalo, WI",0.714628046,1.575103846
"Burnett, WI",1.088353152,0.600852823
"Calumet, WI",0.225279405,1.159785681
"Chippewa, WI",-0.060422622,0.685469047
"Clark, WI",-0.014173208,0.4269626
"Columbia, WI",0.393120021,0.929225877
"Crawford, WI",0.251387945,0.343122671
"Dane, WI",0.900371661,1.756757025
"Dodge, WI",-0.195441073,0.574458771
"Door, WI",2.172230553,1.803334763
"Douglas, WI",0.423704311,0.925344399
"Dunn, WI",0.294653526,0.722731237
"Eau Claire, WI",0.271528819,1.370938094
"Florence, WI",0.050725164,-1.259151522
"Fond du Lac, WI",0.120099285,0.882648139
"Forest, WI",0.075341788,0.013973321
"Grant, WI",0.158889117,0.856254087
"Green, WI",0.205138531,0.998316188
"Green Lake, WI",1.432239925,1.461764683
"Iowa, WI",0.133526535,0.881095547
"Iron, WI",0.745212336,-0.217362778
"Jackson, WI",-0.105926078,0.295768637
"Jefferson, WI",0.155905284,0.674600908
"Juneau, WI",0.077579663,0.39668707
"Kenosha, WI",-0.678822048,-0.196402796
"Kewaunee, WI",0.246912195,0.893516277
"La Crosse, WI",0.567674262,1.252941157
"Lafayette, WI",0.442353269,1.211021193
"Langlade, WI",1.012265406,1.030920605
"Lincoln, WI",0.47666735,0.611720961
"Manitowoc, WI",0.003729791,0.867122226
"Marathon, WI",0.182013824,1.041012448
"Marinette, WI",0.556484888,0.635786126
"Marquette, WI",0.173808283,-0.161469492
"Menominee, WI",-1.538166003,-0.526328441
"Milwaukee, WI",0.145461867,0.669943134
"Monroe, WI",-0.326729733,0.4448174
"Oconto, WI",0.029092373,0.308189368
"Oneida, WI",1.057768861,0.23832276
"Outagamie, WI",0.040281748,0.96415918
"Ozaukee, WI",0.663156924,1.671364505
"Pepin, WI",0.300621193,1.598392715
"Pierce, WI",0.252879862,1.104668691
"Polk, WI",0.404309396,0.728165307
"Portage, WI",0.386406397,1.091471665
"Price, WI",1.581431584,1.26846707
"Racine, WI",-0.219311739,0.636562422
"Richland, WI",0.164856783,0.804242279
"Rock, WI",-0.198424906,0.617931327
"Rusk, WI",0.624367092,0.383490044
"St. Croix, WI",0.003729791,0.73825715
"Sauk, WI",0.399087688,0.794150436
"Sawyer, WI",0.894403995,1.48893503
"Shawano, WI",0.237214738,0.562814336
"Sheboygan, WI",0.553501054,1.415186945
"Taylor, WI",-0.162618908,0.454909243
"Trempealeau, WI",0.521424848,1.093024256
"Vernon, WI",0.594528761,1.425278788
"Vilas, WI",1.721671743,1.923660587
"Walworth, WI",-0.011189374,0.051235512
"Washburn, WI",1.087607193,0.635786126
"Washington, WI",0.117861411,1.002197667
"Waukesha, WI",0.51172739,1.401213624
"Waupaca, WI",0.56842022,1.189284915
"Waushara, WI",0.393865979,0.350885628
"Winnebago, WI",-0.002983833,0.915252555
"Wood, WI",0.517695056,1.263033
"Albany, WY",0.69970888,1.188508619
"Big Horn, WY",0.28421011,0.357095993
"Campbell, WY",-0.867549496,-0.507697346
"Carbon, WY",0.736260837,0.545735832
"Converse, WY",0.823537957,0.423081122
"Crook, WY",2.10807814,1.37870105
"Fremont, WY",0.308826734,0.34157008
"Goshen, WY",0.847408622,1.296413713
"Hot Springs, WY",2.275172798,2.223310702
"Johnson, WY",2.320676254,2.082801192
"Laramie, WY",0.523662723,0.822097079
"Lincoln, WY",0.158889117,-0.018631095
"Natrona, WY",0.208868322,0.749125289
"Niobrara, WY",3.447073278,3.102853658
"Park, WY",1.253209935,1.606931967
"Platte, WY",2.378115043,2.682877719
"Sheridan, WY",1.638870373,1.893385057
"Sublette, WY",0.413260895,0.916805147
"Sweetwater, WY",-0.731785087,-0.274808655
"Teton, WY",2.918934806,2.751191735
"Uinta, WY",-0.828013707,-0.843057061
"Washakie, WY",1.770159033,2.046315297
"Weston, WY",0.50277589,1.075945752
